Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
9046,15366375,"Ayana Edwards","2026-04-14 04:04:27",0.76555,1,ayanaedwards
9047,15612967,"Kathryn Williams","2026-04-14 04:53:18",0.76555,1,wkathryn92
9048,15613037,Camery,"2026-04-14 05:33:11",0.76555,3,camery
9049,14926760,S-as-H,"2026-04-14 06:20:07",0.76555,1,sasha1111
9050,15613596,GERAS2,"2026-04-14 06:48:06",0.76555,1,geras2
9051,15613643,"Prashant Shah","2026-04-14 06:52:07",0.76555,3,prashantjungshah
9052,15614198,小山紗英,"2026-04-14 08:34:49",0.76555,1,saesun
9053,15614265,"Kavya Varshney","2026-04-14 08:49:48",0.76555,1,kavyavarshney1
9054,15614562,"Xuan Zoom","2026-04-14 09:43:31",0.76555,1,xuanzoom
9055,15614805,"Zane van Campfort","2026-04-23 09:53:41",0.76555,6,zanevancampfort
9056,15615292,"Bharat Sharma #3","2026-04-14 11:44:23",0.76555,1,bharatsharma4626
9057,15615538,Tyleron,"2026-04-19 14:59:25",0.76555,3,tyleron
9058,15358457,Caoban203,"2026-04-14 13:53:50",0.76555,3,caoban203
9059,15615975,harshh,"2026-04-14 13:50:29",0.76555,1,harshdxt
9060,15616240,"Eve Tan vyern","2026-04-14 14:40:41",0.76555,2,evetanvyern
9061,15616337,Yusangwu,"2026-04-14 23:38:44",0.76555,2,yusangwu
9062,11632504,"Macharla Nagamani","2026-04-14 14:56:11",0.76555,1,macharlanagamani
9063,15616496,"sharanya Gouribhatla","2026-04-14 15:21:13",0.76555,3,sharanyagouribhatla
9064,13354956,"Mark Magweregwede","2026-04-14 21:56:10",0.76555,2,markmagweregwede
9065,3933675,"Jan Bubik","2026-04-14 17:23:09",0.76555,2,janbubik
9066,10969509,"Ammu #2","2026-04-14 17:54:26",0.76555,1,ramyasrikuchana
9067,14599427,"Gabriel Goncalves de Freitas","2026-04-14 18:15:35",0.76555,1,ggfreitas
9068,15235962,"Shivaji Varma Bondla","2026-04-14 22:11:47",0.76555,1,mohamedatharhyder
9069,15618101,"José Renato Barros","2026-04-17 05:56:18",0.76555,3,josrenatobarros
9070,15618197,thuanngo98,"2026-04-14 23:17:22",0.76555,3,thuanngo98
9071,13897054,"JOSUE JAFET RAMOS TURCIOS","2026-04-15 00:45:17",0.76555,1,jjramos10
9072,15618824,"Hamza Ali Asif Mohammed","2026-04-15 03:14:34",0.76555,2,hamzaaliasifmohammed
9073,15618852,"Mohammed Omer Khan","2026-04-15 03:22:17",0.76555,1,mohammedkhanomer
9074,15618883,"Sarabjeet Singh Sardar","2026-04-15 03:31:20",0.76555,1,sarabjeetsinghsardar
9075,15618932,Delgermurun_24,"2026-04-15 03:46:28",0.76555,1,delgermurun24
9076,15619203,"Chaudhry Muhammad Shahbaz","2026-04-15 04:58:19",0.76555,1,chaudhrymuhammadshah
9077,15619254,"Arsalaan Farooqi Syed","2026-04-15 05:13:25",0.76555,1,arsalaanfarooqisyed
9078,15619238,"Richa Gupta #3","2026-04-15 05:42:12",0.76555,2,richagupta2005
9079,15619467,PulkitGarg30,"2026-04-15 06:15:47",0.76555,2,pulkitgarg30
9080,15619558,linsheng555,"2026-04-15 06:21:15",0.76555,1,linsheng555
9081,15466800,[Deleted]12345,"2026-04-15 07:24:45",0.76555,1,deleted12345
9082,15620169,"Jamshedi Davlat","2026-04-15 08:13:11",0.76555,1,jamshedidavlat
9083,15621530,"Kevin K Muchene","2026-04-15 10:41:01",0.76555,3,kevinkmuchene
9084,15577100,"Gleb Agafonov","2026-05-07 09:01:54",0.76555,9,glebagafonov
9085,15622424,"Dani lela (Danilela)","2026-04-15 13:04:13",0.76555,1,danileladanilela
9086,15622691,"Carmel Mukunda","2026-04-15 13:55:15",0.76555,1,carmelmukunda
9087,15328273,Kore_Ramya25,"2026-04-15 14:19:45",0.76555,1,koreramya25
9088,15622840,"Fnu Pawandeep Kaur","2026-04-15 14:24:10",0.76555,1,fnupawandeepkaur
9089,15622890,"Willian dos santos","2026-04-15 14:36:42",0.76555,1,williandossantos89
9090,15623012,"Abbas Khan9526","2026-04-15 15:34:43",0.76555,4,abbaskhan9526
9091,15618887,"Kaiyu Ge","2026-04-15 16:05:35",0.76555,8,kaiyuge
9092,15623054,柚鳥　眞里,"2026-04-21 23:15:53",0.76555,3,kauthspe
9093,15540937,"Ziyatdinov Marat","2026-04-15 18:45:51",0.76555,1,ziyatdinovmarat
9094,15225150,"Shep Scientific","2026-04-23 14:42:31",0.76555,8,shepscientific
9095,15624496,"Sumasri C","2026-04-15 21:01:30",0.76555,3,sumasric
9096,15624762,"Luisa Dias","2026-04-15 21:50:48",0.76555,3,luisadias
9097,15625611,"Linxuan Zhang","2026-04-16 00:55:41",0.76555,3,linxuancharlotte
9098,15626385,MarsXie,"2026-04-16 02:21:45",0.76555,1,marsxie
9099,15626510,"Nou Reach","2026-04-16 02:41:57",0.76555,3,noureach
9100,15626537,"Longfei Xu","2026-04-16 02:59:15",0.76555,4,harrisonuuuuuu
9101,15626819,"Aderonke Akinbola","2026-04-16 04:10:16",0.76555,5,aderonkeakinbola
9102,15627015,"Huazhen Xu","2026-04-16 04:04:56",0.76555,2,xuhuazhen
9103,15627042,"Kelsey Cheng","2026-04-16 04:09:47",0.76555,5,kelseycheng
9104,13118268,"Mohammad Abdul Mohsin","2026-04-16 05:20:31",0.76555,1,mohammadabdulmohsin
9105,15627524,"AIMAN Arif","2026-04-16 05:31:51",0.76555,3,aimaninamerica
9106,15629759,"Eric Huang #6","2026-04-16 09:58:53",0.76555,1,erichuang1111
9107,15629879,"bc an","2026-04-16 10:13:52",0.76555,1,bcan1234
9108,15574558,shofyoyf,"2026-04-16 10:23:18",0.76555,3,shofyoyf
9109,15630561,"Michihiro Tuchihashi","2026-05-24 11:23:34",0.76555,3,michihirotuchihashi
9110,15618984,qqqlqc,"2026-05-09 08:35:56",0.76555,9,qqqlqc
9111,15633301,"gudipudi anubhavbabu","2026-04-16 18:50:46",0.76555,3,gudipudianubhavbabu
9112,15573231,"Deanna Wong","2026-04-16 19:04:22",0.76555,4,deannawong355
9113,15526301,"Andrew Newberg","2026-04-20 16:20:04",0.76555,5,andrewnewberg
9114,14207618,"Ashish Ranjan #3","2026-04-16 19:25:37",0.76555,1,arju7542
9115,15634814,SamuelLeonardo03,"2026-04-17 02:25:29",0.76555,1,samuelleonardo03
9116,14891928,ScarNam,"2026-05-16 03:16:14",0.76555,5,scarnam
9117,15635729,"Михайло СІТ РАЕС","2026-04-17 06:08:57",0.76555,1,sitraes
9118,15635815,CHIHCHING878,"2026-04-17 06:22:40",0.76555,1,chihching878
9119,15635885,chiwawa1211,"2026-04-17 06:33:52",0.76555,1,chiwawa1211
9120,15636025,"Wish Lo ","2026-04-17 06:47:09",0.76555,1,wishlo
9121,15636035,yixuan76,"2026-04-17 06:48:06",0.76555,1,yixuan76
9122,15636061,哈密呱owo,"2026-04-17 06:51:18",0.76555,1,hamiguaowo
9123,15636447,yishi_huanghun,"2026-04-17 08:03:44",0.76555,2,yishihuanghun
9124,15636434,karin,"2026-04-17 08:09:05",0.76555,1,karin1234
9125,15636576,"P sai Manikantha Reddy","2026-04-17 09:14:55",0.76555,10,psaimanikanthareddy
9126,15636564,"Pedada Nalini","2026-04-23 20:53:48",0.76555,15,pedadanalini
9127,15636601,sathvikvarma16,"2026-04-17 08:52:01",0.76555,5,sathvikvarma16
9128,15636504,"kumar bysani","2026-04-17 12:49:21",0.76555,5,kumarbysani
9129,15636613,"Tadela Ganesh","2026-04-17 08:25:26",0.76555,1,tadelaganesh
9130,15636618," GORLIDILEEPKUMAR","2026-04-17 08:53:34",0.76555,3,gorlidileepkumar
9131,15636524,"Karthikeya Reddy #2","2026-04-17 08:50:01",0.76555,4,karthikeyareddy49
9132,15636681,"kola madhuri","2026-04-17 17:15:51",0.76555,9,kolamadhuri
9133,15636581,"TEJA SUHAAS","2026-04-17 08:38:41",0.76555,2,tejasuhaas
9134,15636707,"Hemalatha Karrotu","2026-04-18 11:54:30",0.76555,3,hemlth18
9135,15636722,ARVIND07,"2026-04-17 08:42:00",0.76555,1,arvind000000078
9136,15636657,"Paidisetti Sandeep Sai","2026-04-17 08:50:46",0.76555,3,paidisettisandeepsai
9137,15636528,"KANDREGULA SRIHARSHA","2026-04-17 09:07:17",0.76555,6,kandregulasriharsha
9138,15636674,GUNDUAKSHITA,"2026-04-17 08:52:58",0.76555,2,gunduakshita
9139,15636633,"Bharath Eati","2026-04-17 09:06:59",0.76555,3,bharatheati
9140,15636554,"Dinesh Pampana","2026-04-17 08:53:54",0.76555,3,dineshpampana
9141,15637196,"Sri Charan Reddy Konyala","2026-04-17 10:00:49",0.76555,1,sricharanreddy21
9142,15637233,"nela cui","2026-04-17 10:06:42",0.76555,1,nelacui
9143,15637556,AnonymousDevhere,"2026-04-17 15:26:43",0.76555,5,anonymousdevhere
9144,15636568,"Shanmukha GuruDath Panangipalli","2026-04-17 13:15:55",0.76555,8,shanmukhagurudath
9145,15638256,"Likithsai gajarao","2026-04-17 16:27:57",0.76555,3,likithsaigajarao
9146,15638381,"Sistine chapel","2026-04-17 13:28:55",0.76555,1,sistinechapel
9147,15639157,kolamadhuri,"2026-04-17 15:19:51",0.76555,2,madhu165
9148,15639365,"Caue Tragante","2026-04-17 15:39:59",0.76555,1,cauetragante
9149,15640342,"Marshall Mango","2026-04-17 18:00:11",0.76555,1,marshallmango
9150,15641375,Cris0123,"2026-04-18 08:25:56",0.76555,7,cris0123
9151,15624898,"Jian Song #2","2026-04-18 02:05:13",0.76555,2,jiansong7
9152,15642656,GARAPATIJAYANTH,"2026-04-18 04:00:59",0.76555,2,garapatijayanth
9153,15643434,uitsnf,"2026-04-18 06:33:01",0.76555,3,uitsnf
9154,15644351,Liang_WX,"2026-04-18 09:07:08",0.76555,1,liangwx
9155,15644695,"Magdalena Małek","2026-04-18 10:06:16",0.76555,1,magdalenamaek
9156,15644981,Rerison,"2026-04-18 11:00:05",0.76555,1,rerison
9157,15645432,samwalsh114,"2026-04-18 12:55:03",0.76555,1,samwalsh114
9158,15442149,ChenEDuo,"2026-04-18 16:55:01",0.76555,1,cheneduo
9159,15647934,"Elmer Almirante","2026-04-18 20:04:40",0.76555,1,elmeralmirante
9160,15648942,"Azka Danish Kayana","2026-04-19 02:18:27",0.76555,1,azkadanishkayana
9161,15614067,"Isha Sisodia","2026-04-19 05:22:01",0.76555,2,ishasisodia77
9162,15649651,"Ahmad Workx","2026-04-19 05:32:37",0.76555,1,ahmadworkx
9163,15649942,Takeko_jp,"2026-04-19 06:46:13",0.76555,2,takekojp
9164,15650088,LuGkyLiu,"2026-04-19 07:54:58",0.76555,2,lugkyliu
9165,15651152,ksac,"2026-04-19 10:51:53",0.76555,1,tgloryfirex
9166,15651460,"Ammar Asif","2026-04-19 11:57:06",0.76555,1,dataplayer123
9167,15651854,"Snehasis Chakraborty","2026-04-19 13:04:54",0.76555,1,sirty1
9168,15651934,hanjunseo12,"2026-04-19 14:00:08",0.76555,1,hanjunseo12
9169,15653181,"Asad Ali #6","2026-04-19 17:33:40",0.76555,3,asadaliabrous
9170,15653272,"Allah-Eddine Cherigui","2026-04-19 17:41:47",0.76555,1,allaheddinecherigui
9171,15653890,"Deepak underiya","2026-04-19 20:11:59",0.76555,1,deepakunderiya
9172,15653998,Paing,"2026-04-19 20:56:50",0.76555,4,painghtetsw
9173,15654109,"Joaquim Das","2026-04-19 21:15:58",0.76555,1,joaquimdas
9174,15654283,"Aaron Dighton","2026-04-19 22:24:13",0.76555,1,aarondighton
9175,15654945,레드홀릭,"2026-04-22 06:42:54",0.76555,6,bulims
9176,15655038,"HYUNJOO LEE","2026-04-20 02:02:01",0.76555,1,moon31235
9177,15654949,"Sangjun Kwak","2026-04-20 02:17:51",0.76555,7,sangjunkwak
9178,15655425,huyilin_cg,"2026-04-20 03:32:29",0.76555,2,huyilincg
9179,15530804,yuzhibozuozhu,"2026-04-20 04:50:54",0.76555,1,yuzhibozuozhu
9180,15656480,BGK73,"2026-04-20 06:23:05",0.76555,2,bgk7319
9181,15657020,"Daiki YOSHIOKA","2026-04-20 10:10:20",0.76555,3,daikiyoshioka
9182,15657241,"Yucheng Hu","2026-04-20 07:47:24",0.76555,1,yuchenghu824
9183,15657642,Filins,"2026-04-20 10:07:56",0.76555,2,filins
9184,15658597,"Astrid Huber","2026-04-20 11:20:39",0.76555,7,astridhuber
9185,15658490,Sebull,"2026-04-20 11:21:03",0.76555,9,sebull
9186,15658725,"Raj Sah","2026-04-20 11:29:16",0.76555,1,rajsah01
9187,15659471,"Trung Nguyễn Huỳnh Anh","2026-04-20 13:31:19",0.76555,1,trungnguynhunhanh
9188,13934122,NottekA,"2026-04-20 14:43:17",0.76555,1,notteka
9189,15660075,"Laura Daniela Pachon Ojeda","2026-04-20 15:00:56",0.76555,1,laudapao
9190,15660838,Leon8311,"2026-04-20 17:13:48",0.76555,1,leon8311
9191,5946175,erdalceng,"2026-04-20 19:30:47",0.76555,2,"erdalceng,erdalsivri"
9192,15658179,Astreaprtcl,"2026-04-27 13:43:21",0.76555,15,astreaprtcl
9193,15661799,"Francisco Onça","2026-04-20 19:59:48",0.76555,1,franciscoona
9194,15661833,"VITOR MIRANDA SOUSA","2026-05-05 20:13:10",0.76555,8,vitormiranda26
9195,15662223,"Petr Neovsov","2026-04-20 21:04:09",0.76555,1,petrneovsov
9196,15662835,西かぱちゃん,"2026-04-20 23:21:26",0.76555,2,nishikapa
9197,15663178,"Nayla Putri Liviera ","2026-04-21 00:45:37",0.76555,1,naylaputriliviera
9198,15663208,"Seiya Aizawa","2026-04-21 05:35:40",0.76555,3,seiyaaizawa
9199,15663219,"Haruhiko Nakamura","2026-04-21 04:26:21",0.76555,4,haruhikonakamura
9200,15535453,"Ashley Zahurak","2026-04-21 23:10:59",0.76555,5,ashleyzahurak
9201,15663497,"ZHIHENG YANG2","2026-04-21 03:45:41",0.76555,7,zhihengyang2
9202,15667420,"Mizuki Shiratori","2026-04-21 09:23:34",0.76555,3,mizukishiratori
9203,15668095,fabivs,"2026-04-21 09:49:30",0.76555,1,fabivs
9204,15669882,fuku68,"2026-05-01 07:10:05",0.76555,3,fuku68
9205,15670317,"JUMPEI HORIUCHI","2026-04-21 12:22:47",0.76555,5,jumpeihoriuchi
9206,9797611,orangetuba,"2026-04-21 13:20:39",0.76555,1,goose2
9207,15671358,"Justin Shoja","2026-04-21 13:43:27",0.76555,1,justinshoja
9208,15671395,"Shadow Yan","2026-04-21 14:17:40",0.76555,5,shadowyan
9209,15672740,"Potato 004","2026-04-22 08:43:41",0.76555,3,potato004
9210,15674873,"Maria Kaonga","2026-04-21 18:34:08",0.76555,1,mariakaonga
9211,15683000,Vizz,"2026-04-22 00:36:48",0.76555,1,tanmay13334
9212,15526322,"Jasmine Wagner","2026-04-22 01:58:34",0.76555,6,jasminewagner
9213,15685198,"George Gergues","2026-04-22 02:15:09",0.76555,1,georgeg
9214,1735046,johnny2014,"2026-04-22 02:17:39",0.76555,1,johnny2014
9215,15685669,gsgcd6544,"2026-04-22 03:30:38",0.76555,10,gsgcd6544
9216,15685683,"yoon young","2026-04-22 03:26:03",0.76555,7,yunsoyoung
9217,15686146,"Sang Young Ju","2026-04-22 03:27:04",0.76555,5,sangyoungju
9218,15686372,sp2ark0322,"2026-04-26 11:14:45",0.76555,10,sp2ark0322
9219,15686571,"MD.Israfil sheik Ashik","2026-04-22 03:04:36",0.76555,1,mdisrafilsheikashik
9220,15685840,yunsoonji,"2026-04-22 03:23:00",0.76555,8,yunsoonji
9221,15685809,Saptrishi,"2026-04-22 06:39:05",0.76555,2,r7rishi
9222,15686813,"Willam ZHAN","2026-04-22 03:22:47",0.76555,2,willamzhan
9223,15686492,YoonKangeun,"2026-04-22 03:25:32",0.76555,5,yoonkangeun
9224,15687112,Roger0427,"2026-04-22 03:26:43",0.76555,1,roger0427
9225,15687458,"alamin khan","2026-04-22 03:37:46",0.76555,1,alamin99742
9226,15693947,lilostich,"2026-04-22 08:24:14",0.76555,1,lilostich
9227,15694458,"Chirag Tiwari","2026-04-22 08:56:41",0.76555,1,chiragtiwari1111
9228,15697441,"Hikaru Abe","2026-04-22 12:26:47",0.76555,1,hikaruabe
9229,15698206,"Sean M. Lim","2026-05-27 13:21:37",0.76555,3,seanmlim
9230,15699454,MrError123,"2026-04-22 14:40:09",0.76555,1,mrerror123
9231,15699526,"Shaheed Hussain T A","2026-04-22 14:44:29",0.76555,1,shaheedhussainta
9232,15699994,"Harada Kenshiro","2026-04-22 15:39:58",0.76555,2,haradakenshiro
9233,15700271,"Abenezer Taye","2026-04-22 16:29:33",0.76555,3,abenezertaye
9234,15700855,"Davut Efe","2026-04-22 16:29:30",0.76555,1,davutefe
9235,13410892,眞下欄潤,"2026-04-22 18:12:16",0.76555,2,kanarienet
9236,15702487,"Husniddin Ravshanov","2026-04-23 10:31:43",0.76555,8,husniddin
9237,15702950,"Carlos Olea","2026-04-22 20:05:25",0.76555,1,carlosolea2
9238,15703889,JoaquinGG,"2026-04-22 23:17:16",0.76555,1,joaquingg
9239,15705839,瀧上凪早,"2026-04-23 04:48:21",0.76555,1,nasataki
9240,15705863,齊藤伊吹,"2026-05-13 00:43:01",0.76555,2,motti0202
9241,15705901,濵谷優真,"2026-04-23 04:54:27",0.76555,1,yumahamaya
9242,15706029,deqqsls,"2026-05-18 00:44:46",0.76555,2,deqqsls
9243,15706075,"naoto hayashi","2026-05-18 00:13:17",0.76555,2,nathome
9244,15707775,coma-pm,"2026-04-23 07:22:44",0.76555,1,comapm
9245,15707777,"Hatsugai Noriaki","2026-04-23 07:22:57",0.76555,1,hatsugainoriaki
9246,15707802,唐橋真人,"2026-04-23 07:23:05",0.76555,1,manaty0411
9247,15707804,D-RQ,"2026-04-23 07:23:12",0.76555,1,supurauda923
9248,15707806,池田悠人,"2026-04-23 07:23:17",0.76555,1,yutoikedangn
9249,15707807,向井大輔,"2026-04-23 07:23:21",0.76555,1,mukadai
9250,15366392,haruki.ktj,"2026-04-23 07:23:26",0.76555,1,harukiktj
9251,15707813,友宗彩花,"2026-04-23 07:23:41",0.76555,1,tomomune
9252,15707814,"Ayaka Nagatomo","2026-04-23 07:23:44",0.76555,1,ayakanagatomo
9253,15017702,"maru inaho","2026-04-23 07:23:44",0.76555,1,maruinaho
9254,15707816,shoki_umezu,"2026-04-23 07:23:49",0.76555,1,shokiumezu
9255,15151397,Oshimass,"2026-04-23 07:24:30",0.76555,1,oshimass
9256,15707778,"Ishida Kyohei","2026-04-23 07:24:40",0.76555,1,ishidakyohei
9257,15707828,髙取寛太,"2026-04-23 07:25:10",0.76555,1,kanta1113
9258,15707834,"Eriko Kato","2026-04-23 07:25:51",0.76555,1,erikokato
9259,15707836,鈴木来都,"2026-04-23 07:26:39",0.76555,1,raito0119
9260,15707841,"Takuma Kobayashi #2","2026-04-23 07:26:57",0.76555,1,kobataku1009
9261,15707852,"nagi koike","2026-04-23 07:27:57",0.76555,1,kikikiwii
9262,15707915,"Omkar Tingre","2026-04-23 07:34:20",0.76555,1,frybooze
9263,15707835,yk-3141,"2026-04-23 07:37:01",0.76555,1,yk3141
9264,15708075,cssg01,"2026-04-23 07:54:28",0.76555,1,cssg01
9265,15718934,"Kashaf Fayyaz","2026-04-23 12:52:48",0.76555,2,kashaffayyaz
9266,15720820,"Francisco de Assis Boldt","2026-04-23 15:57:54",0.76555,2,franciscoaboldt
9267,15721098,"Tibo Lne","2026-04-23 16:22:00",0.76555,1,tibolne
9268,15724989,"Anshika Jain","2026-04-24 04:53:22",0.76555,1,anshikajain22
9269,15725025,"AYUSH SONI","2026-04-24 04:58:57",0.76555,1,ayushsoni007
9270,15728309,"life is dream","2026-04-24 06:47:02",0.76555,1,lifeisdream
9271,15729728,"Saloni Chakraborty","2026-04-24 09:17:15",0.76555,1,salonichakraborty
9272,15730607,"Zeynep Buse Senol","2026-04-24 11:24:09",0.76555,1,zeynepbusesenol
9273,15730712,Oliviaaiaa,"2026-04-24 11:41:22",0.76555,1,oliviaaiaa
9274,15730732,"Kevin Fire","2026-04-24 11:43:55",0.76555,1,kevinfire
9275,15730736,"harry #3","2026-04-24 11:44:26",0.76555,1,harry13579346891
9276,15730739,Hong_OwO,"2026-04-28 12:03:23",0.76555,10,hongowo
9277,15730758,LuHenry.com,"2026-04-24 11:47:43",0.76555,1,luhenrycom
9278,15730756,PeterMonster23,"2026-04-24 12:09:36",0.76555,2,petermonster23
9279,15730857,enyu95,"2026-04-24 12:08:17",0.76555,1,enyu95
9280,15730913,陳畇睎CC,"2026-04-24 12:16:56",0.76555,3,jeremych0406
9281,15731415,hongyang67,"2026-05-27 07:49:58",0.76555,2,hongyang67
9282,15731514,"KE-JIA,HUANG(KotenKris)","2026-04-24 13:33:00",0.76555,1,kejiahuangkotenkris
9283,15732532,"DEEPAK SHARMA1318","2026-04-24 15:48:46",0.76555,1,deepaksharma1318
9284,15732951,"[Deleted] 8c13ffc0-ef57-4fb9-a6ab-31943a8b5db3","2026-04-24 16:59:25",0.76555,2,del=36c10b77390feb51
9285,15735614,"khushi kumari","2026-04-25 05:01:36",0.76555,1,khusbuverse
9286,15729206,"Divyansh Sharma #6","2026-04-25 07:12:16",0.76555,1,divyansharrma
9287,15737496,xuyuhong666,"2026-04-25 11:08:09",0.76555,1,xuyuhong666
9288,12542163,"Hrayr Barseghyan","2026-04-25 11:25:37",0.76555,2,hrayrbarseghyan
9289,15737575,"Kohei Hosokawa","2026-04-25 11:25:10",0.76555,1,koheihosokawa777
9290,15738295,ricky5932,"2026-04-25 13:39:34",0.76555,1,ricky5932
9291,15738482,rhgkdms,"2026-04-25 14:10:11",0.76555,1,rhgkdms
9292,15738548,"Smith John","2026-04-26 08:35:28",0.76555,2,smithjohn200002
9293,15738619,"Jonas Cronenberg","2026-04-25 14:54:52",0.76555,3,jonascronenberg
9294,15738886,"Dhruv Puri","2026-04-25 15:22:41",0.76555,1,dhruvg0
9295,15739178,DoEli1,"2026-04-27 09:08:29",0.76555,2,doeli1
9296,15739630,"Syed Abue Tayeb Al-Zeyed","2026-04-25 17:48:23",0.76555,1,syedabuetayebalzeyed
9297,14869160,Zhang.Zhaozh,"2026-04-25 21:23:03",0.76555,1,zhangzhaozh
9298,15740963,"Mohd Danish #2","2026-04-26 01:54:26",0.76555,1,danish925
9299,15741526,Small_fireworks,"2026-04-26 04:22:25",0.76555,1,smallfireworks
9300,15743046,"Kazuki Higashitani","2026-04-26 09:59:27",0.76555,1,kazukihigashitani
9301,15744528,smssseye,"2026-04-26 14:58:34",0.76555,1,smssseye
9302,15745016,kaggle040504,"2026-04-26 16:31:21",0.76555,1,kaggle040504
9303,15745611,"seyed esmaeil sadat najafi","2026-04-27 21:40:43",0.76555,3,afmobile49
9304,15745627,Klamlee,"2026-04-26 19:17:16",0.76555,4,klamlee
9305,15746790,"yusuke kido","2026-04-27 01:19:57",0.76555,1,kidoyusuke
9306,4303865,xoaitech,"2026-04-27 03:34:44",0.76555,1,xoaitech
9307,15747478,"Takumi Katagiri","2026-04-27 04:21:20",0.76555,1,takumikatagiri
9308,11557330,loupee,"2026-04-27 04:43:24",0.76555,1,loupee
9309,15747705,"Wada Yuta","2026-04-27 08:06:38",0.76555,3,yuta5963
9310,15748689,RamboFB,"2026-04-27 07:26:07",0.76555,1,rambofb
9311,15748730,"Pranav Kumaraguru","2026-04-27 15:54:36",0.76555,3,pranavkumaraguru
9312,15749255,Olivia_Sophia01,"2026-04-27 08:50:40",0.76555,1,oliviasophia01
9313,15749875,sxyyyyyyyyy,"2026-04-27 10:45:37",0.76555,6,sxyyyyyyyyy
9314,15739453,"Musa Rotimi","2026-04-27 12:03:41",0.76555,6,musarotimi
9315,15750802,"Denis Kazhaev","2026-04-27 13:09:29",0.76555,1,deniskazhaev
9316,15751465,ngvudavince,"2026-04-27 14:17:05",0.76555,1,ngvudavince
9317,15751848,"doublek #2","2026-04-27 14:48:33",0.76555,1,doublek
9318,15752406,"Pierre Marrec","2026-04-27 15:29:08",0.76555,1,pierremarrec
9319,15754510,"Dango K","2026-04-27 17:58:39",0.76555,1,bengiibra
9320,15754731,"Manan Chawla25","2026-04-27 18:17:13",0.76555,1,mananchawla25
9321,15760177,"Yash Gawli","2026-04-28 05:05:47",0.76555,1,yashgawli
9322,15749128,farhankhan24,"2026-04-28 05:40:48",0.76555,1,farhankhan24
9323,15761841,fatima_shamtoot,"2026-04-28 07:38:51",0.76555,1,fatimashamtoot
9324,15764548,Grisha68,"2026-05-04 20:49:27",0.76555,8,grisha68
9325,15651162,星辰大海,"2026-05-04 03:41:39",0.76555,8,caiyfa
9326,15766843,"Marlon José do Carmo","2026-04-28 14:14:31",0.76555,1,marlonjosdocarmo
9327,15766776,"Harish Sahitani #2","2026-04-28 14:25:39",0.76555,3,harishsahitani
9328,15765645,"Rutuja  Patil","2026-04-28 15:33:55",0.76555,2,rutupat
9329,15771903,jasmine444,"2026-04-28 21:25:26",0.76555,1,jasmine444
9330,15773070,TARS,"2026-04-29 00:37:18",0.76555,1,hkikutani
9331,15775706,Sanny8,"2026-04-29 05:18:52",0.76555,1,sanny8
9332,15776748,"yzh zh","2026-05-28 04:54:18",0.76555,4,yzhzh710
9333,15778694,MarceauLiang,"2026-04-30 11:47:44",0.76555,7,marceauliang
9334,3071215,yusuketominaga,"2026-04-29 10:40:35",0.76555,1,yusuketominaga
9335,15779227,"Nanami Kobayashi","2026-04-29 10:43:00",0.76555,1,nanamikobayashi
9336,15780719,"Yoshimura Koei","2026-04-29 12:39:27",0.76555,2,yoshimurakoei
9337,15781482,BruceHong1007,"2026-04-29 13:47:07",0.76555,1,brucehong1007
9338,15781492,"TT TTTTttw","2026-04-29 13:48:53",0.76555,2,ttttttttw
9339,15781988,"KELVIN MOSES","2026-04-29 14:34:37",0.76555,2,kelvinmoses
9340,15782770,RealEver,"2026-04-29 15:06:38",0.76555,2,realever
9341,15782955,Ramalathunisha,"2026-04-29 15:22:19",0.76555,1,ramalathunisha
9342,15783017,"Silvia Zironi","2026-04-29 15:29:41",0.76555,1,silviazironi
9343,15784188,laloys,"2026-04-29 16:52:30",0.76555,1,laloys
9344,15784223,"Cloud Tsai","2026-04-29 17:07:00",0.76555,3,cloud106021171
